Minimum.Android: 4(86), Ad.Supported: True(97), Editor.Choice: False(102), ==>Content.Rating: Everyone(92), #SUP: 132776 #CONF: 0.820420294243044
Minimum.Android: 4(86), Content.Rating: Everyone(92), Editor.Choice: False(102), ==>Ad.Supported: True(97), #SUP: 132776 #CONF: 0.6528950409362476
Minimum.Android: 4(86), Content.Rating: Everyone(92), Ad.Supported: True(97), ==>Editor.Choice: False(102), #SUP: 132776 #CONF: 0.9989166415889257
Ad.Supported: True(97), Editor.Choice: False(102), ==>Minimum.Android: 4(86), Content.Rating: Everyone(92), #SUP: 132776 #CONF: 0.5838822877547251
Content.Rating: Everyone(92), Ad.Supported: True(97), ==>Minimum.Android: 4(86), Editor.Choice: False(102), #SUP: 132776 #CONF: 0.7113863826321768
Minimum.Android: 4(86), Editor.Choice: False(102), ==>Content.Rating: Everyone(92), Ad.Supported: True(97), #SUP: 132776 #CONF: 0.5522048517968616
Minimum.Android: 4(86), Ad.Supported: True(97), ==>Content.Rating: Everyone(92), Editor.Choice: False(102), #SUP: 132776 #CONF: 0.8191953406013043
Minimum.Android: 4(86), Content.Rating: Everyone(92), ==>Ad.Supported: True(97), Editor.Choice: False(102), #SUP: 132776 #CONF: 0.6523593341587564
Ad.Supported: True(97), ==>Minimum.Android: 4(86), Content.Rating: Everyone(92), Editor.Choice: False(102), #SUP: 132776 #CONF: 0.5826600959281022
Minimum.Android: 4(86), ==>Content.Rating: Everyone(92), Ad.Supported: True(97), Editor.Choice: False(102), #SUP: 132776 #CONF: 0.5515075742156834
Content.Rating: Everyone(92), In.App.PurchasesFalse(100), Editor.Choice: False(102), ==>Minimum.Android: 4(86), #SUP: 171459 #CONF: 0.6569260005670454
Minimum.Android: 4(86), In.App.PurchasesFalse(100), Editor.Choice: False(102), ==>Content.Rating: Everyone(92), #SUP: 171459 #CONF: 0.8627779538970155
Minimum.Android: 4(86), Content.Rating: Everyone(92), Editor.Choice: False(102), ==>In.App.PurchasesFalse(100), #SUP: 171459 #CONF: 0.843109679640056
Minimum.Android: 4(86), Content.Rating: Everyone(92), In.App.PurchasesFalse(100), ==>Editor.Choice: False(102), #SUP: 171459 #CONF: 0.9998833676426852
In.App.PurchasesFalse(100), Editor.Choice: False(102), ==>Minimum.Android: 4(86), Content.Rating: Everyone(92), #SUP: 171459 #CONF: 0.5683472553699284
Content.Rating: Everyone(92), Editor.Choice: False(102), ==>Minimum.Android: 4(86), In.App.PurchasesFalse(100), #SUP: 171459 #CONF: 0.5478430908934054
Content.Rating: Everyone(92), In.App.PurchasesFalse(100), ==>Minimum.Android: 4(86), Editor.Choice: False(102), #SUP: 171459 #CONF: 0.6566869784026627
Minimum.Android: 4(86), Editor.Choice: False(102), ==>Content.Rating: Everyone(92), In.App.PurchasesFalse(100), #SUP: 171459 #CONF: 0.7130843803416137
Minimum.Android: 4(86), In.App.PurchasesFalse(100), ==>Content.Rating: Everyone(92), Editor.Choice: False(102), #SUP: 171459 #CONF: 0.8626694305523411
